date,chokepoint_id,n_total,weather_stress_score,risk_score_zscore,chokepoint_name,traffic_stress_score,norm_traffic_stress,norm_geopolitical_risk,norm_weather_stress,vulnerability_index,risk_category
2020-04-03,cp_suez,62,0.1178790181875228,-0.5962613660243653,Suez Canal,-0.5222437829516592,0.3147671008777845,0.45762676478770725,0.1178790181875228,0.3057015584391789,Moderate
2020-04-04,cp_suez,52,0.2510244250297546,-0.6747052380602697,Suez Canal,0.14108032810518006,0.39102620184823134,0.44941294445938873,0.2510244250297546,0.36946102871659336,Moderate
2020-04-05,cp_suez,57,0.230442926287651,-0.5962613660243653,Suez Canal,-0.19058172742323956,0.3528966513630079,0.45762676478770725,0.230442926287651,0.3528160735390456,Moderate
2020-04-06,cp_suez,55,0.182166039943695,-0.5962613660243653,Suez Canal,-0.0579169052118717,0.3681484715570973,0.45762676478770725,0.182166039943695,0.3436711447037901,Moderate
2020-04-07,cp_suez,55,0.1505302637815475,-0.2717633342211639,Suez Canal,-0.0579169052118717,0.3681484715570973,0.4916047985199605,0.1505302637815475,0.3460727236614345,Moderate
2020-04-08,cp_suez,57,0.0951797515153884,-0.3496428618539322,Suez Canal,-0.19058172742323956,0.3528966513630079,0.48345007042421967,0.0951797515153884,0.32127527808014616,Moderate
2020-04-09,cp_suez,70,0.1855514496564865,-0.7328327115832779,Suez Canal,-1.0529030717971306,0.25375982010142695,0.44332644450387204,0.1855514496564865,0.2996456275088006,Moderate
2020-04-10,cp_suez,71,0.2079306244850158,-0.6543888395473737,Suez Canal,-1.1192354829028144,0.24613391000438228,0.4515402648321906,0.2079306244850158,0.30656514853830524,Moderate
2020-04-11,cp_suez,58,0.2004057615995407,-0.2514469357082678,Suez Canal,-0.2569141385289235,0.3452707412659632,0.4937321188927624,0.2004057615995407,0.35377272953541616,Moderate
2020-04-12,cp_suez,57,0.1000097095966339,0.14359414648693397,Suez Canal,-0.19058172742323956,0.3528966513630079,0.5350966816972446,0.1000097095966339,0.3408005794500785,Moderate
2020-04-13,cp_suez,60,0.1360457688570022,0.4280237256674792,Suez Canal,-0.3895789607402913,0.3300189210718738,0.5648791669164717,0.1360457688570022,0.35402806145302157,Moderate
2020-04-14,cp_suez,65,0.113387145102024,0.5645950712263917,Suez Canal,-0.721241016268711,0.29188937058665043,0.5791794872003069,0.113387145102024,0.33889024375604226,Moderate
2020-04-15,cp_suez,49,0.0665978267788887,1.3597563352450195,Suez Canal,0.34007756142223183,0.41390393213936544,0.6624404429024716,0.0665978267788887,0.3966998792983095,Moderate
2020-04-16,cp_suez,62,0.3074246644973755,1.438200207280924,Suez Canal,-0.5222437829516592,0.3147671008777845,0.6706542632307902,0.3074246644973755,0.4371248767872138,Moderate
2020-04-17,cp_suez,51,0.2429950535297393,1.5950879513527327,Suez Canal,0.207412739210864,0.39865211194527606,0.6870819038874275,0.2429950535297393,0.452905421600368,Moderate
2020-04-18,cp_suez,61,0.1460649818181991,1.270025575146395,Suez Canal,-0.45591137184597524,0.32239301097482914,0.6530447779225964,0.1460649818181991,0.38522272065955865,Moderate
2020-04-19,cp_suez,47,0.1674858629703521,1.264946475518171,Suez Canal,0.47274238363359966,0.4291557523334548,0.652512947829396,0.1674858629703521,0.4288298039481034,Moderate
2020-04-20,cp_suez,60,0.1470979005098343,0.9020730243017214,Suez Canal,-0.3895789607402913,0.3300189210718738,0.6145166422818502,0.1470979005098343,0.37471681732675366,Moderate
